1.0 , 3 , Subway , subway-manhattan-51 , [[u'Fast Food', u'hotdogs'], [u'Sandwiches', u'sandwiches']] , {u'cross_streets': u'Old Broadway & West 125th St', u'city': u'Manhattan', u'display_address': [u'578 W 125th St', u'Harlem', u'Manhattan, NY 10027'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Harlem'], u'postal_code': u'10027', u'country_code': u'US', u'address': [u'578 W 125th St'], u'coordinate': {u'latitude': 40.8153556287289, u'longitude': -73.958074003458}, u'state_code': u'NY'} ,
2.0 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-336 , {u'city': u'New York', u'display_address': [u'3559 W 146th', u'Harlem', u'New York, NY 10031'], u'geo_accuracy': 9.5, u'neighborhoods': [u'Harlem'], u'postal_code': u'10031', u'country_code': u'US', u'address': [u'3559 W 146th'], u'coordinate': {u'latitude': 40.8264938, u'longitude': -73.9485016}, u'state_code': u'NY'} ,
2.5 , 7 , Subway , subway-new-york-31 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'cross_streets': u'93rd St & 94th St', u'city': u'New York', u'display_address': [u'2508 Broadway', u'Upper West Side', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Upper West Side'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'2508 Broadway'], u'coordinate': {u'latitude': 40.792843, u'longitude': -73.97258}, u'state_code': u'NY'} ,
2.5 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-108 , {u'cross_streets': u'93rd St & 94th St', u'city': u'New York', u'display_address': [u'2595 Broadway', u'Manhattan Valley', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Manhattan Valley'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'2595 Broadway'], u'coordinate': {u'latitude': 40.7958527, u'longitude': -73.9712372}, u'state_code': u'NY'} ,
1.5 , 3 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-136 , {u'cross_streets': u'102nd St & 103rd St', u'city': u'New York', u'display_address': [u'2699 Broadway', u'Manhattan Valley', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Manhattan Valley'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'2699 Broadway'], u'coordinate': {u'latitude': 40.7990511506796, u'longitude': -73.9687793701887}, u'state_code': u'NY'} ,
3.0 , 525 , PS 450 , ps-450-new-york , [[u'American (New)', u'newamerican'], [u'Lounges', u'lounges'], [u'Cocktail Bars', u'cocktailbars']] , {u'cross_streets': u'30th St & 31st St', u'city': u'New York', u'display_address': [u'450 Park Ave S', u'Midtown East', u'New York, NY 10016'], u'geo_accuracy': 9.5, u'neighborhoods': [u'Midtown East'], u'postal_code': u'10016', u'country_code': u'US', u'address': [u'450 Park Ave S'], u'coordinate': {u'latitude': 40.74489, u'longitude': -73.983032}, u'state_code': u'NY'} ,
3.0 , 525 , PS 450 , ps-450-new-york , [[u'American (New)', u'newamerican'], [u'Lounges', u'lounges'], [u'Cocktail Bars', u'cocktailbars']] , {u'cross_streets': u'30th St & 31st St', u'city': u'New York', u'display_address': [u'450 Park Ave S', u'Midtown East', u'New York, NY 10016'], u'geo_accuracy': 9.5, u'neighborhoods': [u'Midtown East'], u'postal_code': u'10016', u'country_code': u'US', u'address': [u'450 Park Ave S'], u'coordinate': {u'latitude': 40.74489, u'longitude': -73.983032}, u'state_code': u'NY'} ,
4.0 , 22 , Uma Temakeria , [[u'Japanese', u'japanese']] , uma-temakeria-new-york , {u'cross_streets': u'15th St & 14th St', u'city': u'New York', u'display_address': [u'64 7th Ave', u'Chelsea', u'New York, NY 10011'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Chelsea'], u'postal_code': u'10011', u'country_code': u'US', u'address': [u'64 7th Ave'], u'coordinate': {u'latitude': 40.7387428, u'longitude': -73.9997253}, u'state_code': u'NY'} ,
4.0 , 618 , Ngam , ngam-new-york , [[u'Thai', u'thai'], [u'Cooking Schools', u'cookingschools']] , {u'cross_streets': u'13th St & 12th St', u'city': u'New York', u'display_address': [u'99 3rd Ave', u'East Village', u'New York, NY 10003'], u'geo_accuracy': 9.5, u'neighborhoods': [u'East Village'], u'postal_code': u'10003', u'country_code': u'US', u'address': [u'99 3rd Ave'], u'coordinate': {u'latitude': 40.732314, u'longitude': -73.987527}, u'state_code': u'NY'} ,
3.5 , 69 , Just Salad , [[u'Salad', u'salad']] , just-salad-new-york-12 , {u'cross_streets': u'Greene St & University Pl', u'city': u'New York', u'display_address': [u'53 E 8th St', u'Greenwich Village', u'New York, NY 10003'], u'geo_accuracy': 9.5, u'neighborhoods': [u'Greenwich Village'], u'postal_code': u'10003', u'country_code': u'US', u'address': [u'53 E 8th St'], u'coordinate': {u'latitude': 40.7309509434805, u'longitude': -73.9938705257176}, u'state_code': u'NY'} ,
3.5 , 69 , Just Salad , [[u'Salad', u'salad']] , just-salad-new-york-12 , {u'cross_streets': u'Greene St & University Pl', u'city': u'New York', u'display_address': [u'53 E 8th St', u'Greenwich Village', u'New York, NY 10003'], u'geo_accuracy': 9.5, u'neighborhoods': [u'Greenwich Village'], u'postal_code': u'10003', u'country_code': u'US', u'address': [u'53 E 8th St'], u'coordinate': {u'latitude': 40.7309509434805, u'longitude': -73.9938705257176}, u'state_code': u'NY'} ,
3.5 , 221 , Da Gennaro , da-gennaro-new-york , [[u'Italian', u'italian'], [u'Pizza', u'pizza']] , {u'cross_streets': u'Hester St & Grand St', u'city': u'New York', u'display_address': [u'129 Mulberry St', u'Chinatown', u'New York, NY 10013'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Chinatown', u'Little Italy'], u'postal_code': u'10013', u'country_code': u'US', u'address': [u'129 Mulberry St'], u'coordinate': {u'latitude': 40.7183032482862, u'longitude': -73.9979068189859}, u'state_code': u'NY'} ,
4.0 , 471 , Boqueria , [[u'Spanish', u'spanish']] , boqueria-new-york-2 , {u'cross_streets': u'Thompson St & Broadway', u'city': u'New York', u'display_address': [u'171 Spring St', u'South Village', u'New York, NY 10012'], u'geo_accuracy': 8.0, u'neighborhoods': [u'South Village'], u'postal_code': u'10012', u'country_code': u'US', u'address': [u'171 Spring St'], u'coordinate': {u'latitude': 40.724911, u'longitude': -74.002129}, u'state_code': u'NY'} ,
4.0 , 295 , Earl's Beer & Cheese , earls-beer-and-cheese-new-york , [[u'Bars', u'bars'], [u'Comfort Food', u'comfortfood'], [u'Beer, Wine & Spirits', u'beer_and_wine']] , {u'cross_streets': u'97th St & 98th St', u'city': u'New York', u'display_address': [u'1259 Park Ave', u'East Harlem', u'New York, NY 10029'], u'geo_accuracy': 8.0, u'neighborhoods': [u'East Harlem'], u'postal_code': u'10029', u'country_code': u'US', u'address': [u'1259 Park Ave'], u'coordinate': {u'latitude': 40.787285, u'longitude': -73.951515}, u'state_code': u'NY'} ,
4.5 , 33 , Maman , [[u'Bakeries', u'bakeries'], [u'Coffee & Tea', u'coffee'], [u'Cafes', u'cafes']] , maman-new-york-2 , {u'cross_streets': u'Grand St & Cleveland Pl', u'city': u'New York', u'display_address': [u'239 Centre St', u'SoHo', u'New York, NY 10013'], u'geo_accuracy': 9.5, u'neighborhoods': [u'SoHo'], u'postal_code': u'10013', u'country_code': u'US', u'address': [u'239 Centre St'], u'coordinate': {u'latitude': 40.7200926853826, u'longitude': -73.998644630741}, u'state_code': u'NY'} ,
3.0 , 31 , Le Pain Quotidien , [[u'Coffee & Tea', u'coffee'], [u'Breakfast & Brunch', u'breakfast_brunch'], [u'Desserts', u'desserts']] , le-pain-quotidien-new-york-45 , {u'city': u'New York', u'display_address': [u'3 Park Ave', u'Murray Hill', u'New York, NY 10016'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Murray Hill', u'Midtown East'], u'postal_code': u'10016', u'country_code': u'US', u'address': [u'3 Park Ave'], u'coordinate': {u'latitude': 40.7465706, u'longitude': -73.9811325}, u'state_code': u'NY'} ,
4.0 , 20 , Mulino a Vino , [[u'Italian', u'italian']] , mulino-a-vino-new-york-2 , {u'cross_streets': u'Hudson St & 14 St', u'city': u'New York', u'display_address': [u'337 W 14th St', u'Meatpacking District', u'New York, NY 10014'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Meatpacking District', u'Chelsea'], u'postal_code': u'10014', u'country_code': u'US', u'address': [u'337 W 14th St'], u'coordinate': {u'latitude': 40.740799, u'longitude': -74.004158}, u'state_code': u'NY'} ,
4.0 , 20 , Mulino a Vino , [[u'Italian', u'italian']] , mulino-a-vino-new-york-2 , {u'cross_streets': u'Hudson St & 14 St', u'city': u'New York', u'display_address': [u'337 W 14th St', u'Meatpacking District', u'New York, NY 10014'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Meatpacking District', u'Chelsea'], u'postal_code': u'10014', u'country_code': u'US', u'address': [u'337 W 14th St'], u'coordinate': {u'latitude': 40.740799, u'longitude': -74.004158}, u'state_code': u'NY'} ,
2.5 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-bronx-17 , {u'city': u'Bronx', u'display_address': [u'1720 Eastchester Rd', u'Bronx, NY 10461'], u'geo_accuracy': 8.0, u'postal_code': u'10461', u'country_code': u'US', u'address': [u'1720 Eastchester Rd'], u'coordinate': {u'latitude': 40.8468933, u'longitude': -73.8444901}, u'state_code': u'NY'} ,
3.0 , 4 , Subway , subway-bronx-24 , [[u'Fast Food', u'hotdogs'], [u'Sandwiches', u'sandwiches']] , {u'city': u'Bronx', u'display_address': [u'961 E 174th St', u'Claremont Village', u'Bronx, NY 10460'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Claremont Village'], u'postal_code': u'10460', u'country_code': u'US', u'address': [u'961 E 174th St'], u'coordinate': {u'latitude': 40.8367522805929, u'longitude': -73.8857710361481}, u'state_code': u'NY'} ,
4.0 , 1 , Subway , subway-bronx-58 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'1957 Westchester Ave', u'Unionport', u'Bronx, NY 10462'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Unionport'], u'postal_code': u'10462', u'country_code': u'US', u'address': [u'1957 Westchester Ave'], u'coordinate': {u'latitude': 40.8336792, u'longitude': -73.8590088}, u'state_code': u'NY'} ,
5.0 , 1 , Subway , subway-bronx-67 , [[u'Fast Food', u'hotdogs'], [u'Sandwiches', u'sandwiches']] , {u'city': u'Bronx', u'display_address': [u'1310 Castle Hill Ave', u'Unionport', u'Bronx, NY 10462'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Unionport'], u'postal_code': u'10462', u'country_code': u'US', u'address': [u'1310 Castle Hill Ave'], u'coordinate': {u'latitude': 40.8346863, u'longitude': -73.8516464}, u'state_code': u'NY'} ,
1.0 , 2 , Subway , subway-bronx-14 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'968 Morris Park Ave', u'Morris Park', u'Bronx, NY 10462'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Morris Park'], u'postal_code': u'10462', u'country_code': u'US', u'address': [u'968 Morris Park Ave'], u'coordinate': {u'latitude': 40.847496, u'longitude': -73.857254}, u'state_code': u'NY'} ,
2.0 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-bronx-32 , {u'city': u'Bronx', u'display_address': [u'1646 Bruckner Blvd', u'Soundview', u'Bronx, NY 10473'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Soundview'], u'postal_code': u'10473', u'country_code': u'US', u'address': [u'1646 Bruckner Blvd'], u'coordinate': {u'latitude': 40.824019163847, u'longitude': -73.8738191127777}, u'state_code': u'NY'} ,
1.0 , 1 , Subway , subway-bronx-5 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'2009 Williamsbridge Rd', u'Morris Park', u'Bronx, NY 10461'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Morris Park'], u'postal_code': u'10461', u'country_code': u'US', u'address': [u'2009 Williamsbridge Rd'], u'coordinate': {u'latitude': 40.854408, u'longitude': -73.855011}, u'state_code': u'NY'} ,
3.0 , 2 , Subway , subway-bronx-15 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'2173 White Plains Rd', u'Pelham Gardens', u'Bronx, NY 10462'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Pelham Gardens'], u'postal_code': u'10462', u'country_code': u'US', u'address': [u'2173 White Plains Rd'], u'coordinate': {u'latitude': 40.8556678891182, u'longitude': -73.8677211105824}, u'state_code': u'NY'} ,
4.0 , 1 , Subway , subway-bronx-16 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'699 Allerton Ave', u'Pelham Gardens', u'Bronx, NY 10467'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Pelham Gardens'], u'postal_code': u'10467', u'country_code': u'US', u'address': [u'699 Allerton Ave'], u'coordinate': {u'latitude': 40.8654901385307, u'longitude': -73.8677331805229}, u'state_code': u'NY'} ,
1.5 , 3 , Subway , subway-bronx-2 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'2451 Eastchester Rd', u'Pelham Gardens', u'Bronx, NY 10469'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Pelham Gardens'], u'postal_code': u'10469', u'country_code': u'US', u'address': [u'2451 Eastchester Rd'], u'coordinate': {u'latitude': 40.861927, u'longitude': -73.8435135}, u'state_code': u'NY'} ,
2.5 , 2 , Subway , subway-bronx , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'3714 E Tremont Ave', u'Schuylerville', u'Bronx, NY 10465'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Schuylerville'], u'postal_code': u'10465', u'country_code': u'US', u'address': [u'3714 E Tremont Ave'], u'coordinate': {u'latitude': 40.8268757164478, u'longitude': -73.8225124776363}, u'state_code': u'NY'} ,
3.0 , 1 , Subway , subway-bronx-18 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'2316 Arthur Ave', u'Belmont', u'Bronx, NY 10458'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Belmont'], u'postal_code': u'10458', u'country_code': u'US', u'address': [u'2316 Arthur Ave'], u'coordinate': {u'latitude': 40.8537206053734, u'longitude': -73.8890922814608}, u'state_code': u'NY'} ,
3.0 , 1 , Subway , subway-bronx-46 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'597 E Tremont Ave', u'East Tremont', u'Bronx, NY 10457'], u'geo_accuracy': 8.0, u'neighborhoods': [u'East Tremont'], u'postal_code': u'10457', u'country_code': u'US', u'address': [u'597 E Tremont Ave'], u'coordinate': {u'latitude': 40.8464766293764, u'longitude': -73.8935950398445}, u'state_code': u'NY'} ,
2.0 , 5 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-bronx-26 , {u'city': u'Bronx', u'display_address': [u'460 E Fordham Rd', u'Belmont', u'Bronx, NY 10458'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Belmont'], u'postal_code': u'10458', u'country_code': u'US', u'address': [u'460 E Fordham Rd'], u'coordinate': {u'latitude': 40.8607493340969, u'longitude': -73.8897138834}, u'state_code': u'NY'} ,
3.0 , 1 , Subway , subway-bronx-6 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'Bronx', u'display_address': [u'747 E Gun Hill Rd', u'Olinville', u'Bronx, NY 10467'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Olinville'], u'postal_code': u'10467', u'country_code': u'US', u'address': [u'747 E Gun Hill Rd'], u'coordinate': {u'latitude': 40.8766975, u'longitude': -73.8638458}, u'state_code': u'NY'} ,
1.0 , 1 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-bronx-34 , {u'city': u'Bronx', u'display_address': [u'38 W Kingsbridge Rd', u'Bedford Park', u'Bronx, NY 10468'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Bedford Park'], u'postal_code': u'10468', u'country_code': u'US', u'address': [u'38 W Kingsbridge Rd'], u'coordinate': {u'latitude': 40.8677438646555, u'longitude': -73.8990137726068}, u'state_code': u'NY'} ,
4.0 , 20 , Mulino a Vino , [[u'Italian', u'italian']] , mulino-a-vino-new-york-2 , {u'cross_streets': u'Hudson St & 14 St', u'city': u'New York', u'display_address': [u'337 W 14th St', u'Meatpacking District', u'New York, NY 10014'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Meatpacking District', u'Chelsea'], u'postal_code': u'10014', u'country_code': u'US', u'address': [u'337 W 14th St'], u'coordinate': {u'latitude': 40.740799, u'longitude': -74.004158}, u'state_code': u'NY'} ,
4.0 , 20 , Mulino a Vino , [[u'Italian', u'italian']] , mulino-a-vino-new-york-2 , {u'cross_streets': u'Hudson St & 14 St', u'city': u'New York', u'display_address': [u'337 W 14th St', u'Meatpacking District', u'New York, NY 10014'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Meatpacking District', u'Chelsea'], u'postal_code': u'10014', u'country_code': u'US', u'address': [u'337 W 14th St'], u'coordinate': {u'latitude': 40.740799, u'longitude': -74.004158}, u'state_code': u'NY'} ,
4.5 , 4 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-170 , {u'city': u'New York', u'display_address': [u'111 W 110th St', u'New York, NY 10026'], u'geo_accuracy': 8.0, u'postal_code': u'10026', u'country_code': u'US', u'address': [u'111 W 110th St'], u'coordinate': {u'latitude': 40.7986755, u'longitude': -73.9531479}, u'state_code': u'NY'} ,
5.0 , 2 , Subway , [[u'Fast Food', u'hotdogs'], [u'Sandwiches', u'sandwiches']] , subway-new-york-157 , {u'city': u'New York', u'display_address': [u'281 Saint Nicholas Ave', u'Harlem', u'New York, NY 10027'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Harlem'], u'postal_code': u'10027', u'country_code': u'US', u'address': [u'281 Saint Nicholas Ave'], u'coordinate': {u'latitude': 40.810421, u'longitude': -73.9532623}, u'state_code': u'NY'} ,
5.0 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-270 , {u'cross_streets': u'148th St & 149th St', u'city': u'New York', u'display_address': [u'2793 8th Ave', u'Harlem', u'New York, NY 10039'], u'geo_accuracy': 9.5, u'neighborhoods': [u'Harlem'], u'postal_code': u'10039', u'country_code': u'US', u'address': [u'2793 8th Ave'], u'coordinate': {u'latitude': 40.8250306057558, u'longitude': -73.9404906048521}, u'state_code': u'NY'} ,
5.0 , 1 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-162 , {u'cross_streets': u'108th St & 107th St', u'city': u'New York', u'display_address': [u'971 Amsterdam Ave', u'Manhattan Valley', u'New York, NY 10025'], u'geo_accuracy': 9.5, u'neighborhoods': [u'Manhattan Valley'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'971 Amsterdam Ave'], u'coordinate': {u'latitude': 40.8014171, u'longitude': -73.9649071}, u'state_code': u'NY'} ,
5.0 , 1 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-314 , {u'city': u'New York', u'display_address': [u'971 Amsterdam Ave', u'Manhattan Valley', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Manhattan Valley'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'971 Amsterdam Ave'], u'coordinate': {u'latitude': 40.801384, u'longitude': -73.964615}, u'state_code': u'NY'} ,
3.0 , 3 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-manhattan-37 , {u'cross_streets': u'138th St & West 138th St', u'city': u'Manhattan', u'display_address': [u'3419 Broadway', u'Harlem', u'Manhattan, NY 10031'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Harlem'], u'postal_code': u'10031', u'country_code': u'US', u'address': [u'3419 Broadway'], u'coordinate': {u'latitude': 40.8225721120834, u'longitude': -73.9534498751163}, u'state_code': u'NY'} ,
4.0 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-196 , {u'cross_streets': u'5th Ave & Madison Ave', u'city': u'New York', u'display_address': [u'21 E 118th St', u'East Harlem', u'New York, NY 10035'], u'geo_accuracy': 8.0, u'neighborhoods': [u'East Harlem'], u'postal_code': u'10035', u'country_code': u'US', u'address': [u'21 E 118th St'], u'coordinate': {u'latitude': 40.8017502, u'longitude': -73.9446411}, u'state_code': u'NY'} ,
2.5 , 7 , Subway , [[u'Fast Food', u'hotdogs'], [u'Sandwiches', u'sandwiches']] , subway-manhattan-19 , {u'cross_streets': u'127th St & 128th St', u'city': u'Manhattan', u'display_address': [u'348 Lenox Ave', u'348 Malcolm X Blvd', u'Harlem', u'Manhattan, NY 10027'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Harlem'], u'postal_code': u'10027', u'country_code': u'US', u'address': [u'348 Lenox Ave', u'348 Malcolm X Blvd'], u'coordinate': {u'latitude': 40.809238, u'longitude': -73.943901}, u'state_code': u'NY'} ,
2.0 , 7 , Subway , subway-new-york-32 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'city': u'New York', u'display_address': [u'300 W 135th St', u'Harlem', u'New York, NY 10027'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Harlem'], u'postal_code': u'10027', u'country_code': u'US', u'address': [u'300 W 135th St'], u'coordinate': {u'latitude': 40.816437, u'longitude': -73.947632}, u'state_code': u'NY'} ,
2.0 , 7 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-47 , {u'cross_streets': u'111th St & Cathedral Pky', u'city': u'New York', u'display_address': [u'2825 Broadway', u'Manhattan Valley', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Manhattan Valley'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'2825 Broadway'], u'coordinate': {u'latitude': 40.803905, u'longitude': -73.967407}, u'state_code': u'NY'} ,
2.5 , 6 , Subway , subway-new-york-199 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'cross_streets': u'Edgecombe Ave & Bradhurst Ave', u'city': u'New York', u'display_address': [u'344 W 145th St', u'Harlem', u'New York, NY 10039'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Harlem'], u'postal_code': u'10039', u'country_code': u'US', u'address': [u'344 W 145th St'], u'coordinate': {u'latitude': 40.8235207, u'longitude': -73.9442368}, u'state_code': u'NY'} ,
3.0 , 1 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-200 , {u'city': u'New York', u'display_address': [u'304 W 117th St', u'Harlem', u'New York, NY 10026'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Harlem'], u'postal_code': u'10026', u'country_code': u'US', u'address': [u'304 W 117th St'], u'coordinate': {u'latitude': 40.80513, u'longitude': -73.9555435}, u'state_code': u'NY'} ,
4.0 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-90 , {u'cross_streets': u'116th St & 117th St', u'city': u'New York', u'display_address': [u'2125 3rd Ave', u'East Harlem', u'New York, NY 10035'], u'geo_accuracy': 8.0, u'neighborhoods': [u'East Harlem'], u'postal_code': u'10035', u'country_code': u'US', u'address': [u'2125 3rd Ave'], u'coordinate': {u'latitude': 40.797981, u'longitude': -73.939651}, u'state_code': u'NY'} ,
2.5 , 8 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-manhattan-35 , {u'cross_streets': u'96th St & 95th St', u'city': u'Manhattan', u'display_address': [u'731 Columbus Ave', u'Upper West Side', u'Manhattan, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Upper West Side'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'731 Columbus Ave'], u'coordinate': {u'latitude': 40.7925226539373, u'longitude': -73.9677004516125}, u'state_code': u'NY'} ,
2.5 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-5 , {u'city': u'New York', u'display_address': [u'2699 Broadway', u'Manhattan Valley', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Manhattan Valley'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'2699 Broadway'], u'coordinate': {u'latitude': 40.7990511506796, u'longitude': -73.9687793701887}, u'state_code': u'NY'} ,
1.0 , 3 , Subway , subway-manhattan-51 , [[u'Fast Food', u'hotdogs'], [u'Sandwiches', u'sandwiches']] , {u'cross_streets': u'Old Broadway & West 125th St', u'city': u'Manhattan', u'display_address': [u'578 W 125th St', u'Harlem', u'Manhattan, NY 10027'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Harlem'], u'postal_code': u'10027', u'country_code': u'US', u'address': [u'578 W 125th St'], u'coordinate': {u'latitude': 40.8153556287289, u'longitude': -73.958074003458}, u'state_code': u'NY'} ,
2.0 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-336 , {u'city': u'New York', u'display_address': [u'3559 W 146th', u'Harlem', u'New York, NY 10031'], u'geo_accuracy': 9.5, u'neighborhoods': [u'Harlem'], u'postal_code': u'10031', u'country_code': u'US', u'address': [u'3559 W 146th'], u'coordinate': {u'latitude': 40.8264938, u'longitude': -73.9485016}, u'state_code': u'NY'} ,
2.5 , 7 , Subway , subway-new-york-31 , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , {u'cross_streets': u'93rd St & 94th St', u'city': u'New York', u'display_address': [u'2508 Broadway', u'Upper West Side', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Upper West Side'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'2508 Broadway'], u'coordinate': {u'latitude': 40.792843, u'longitude': -73.97258}, u'state_code': u'NY'} ,
2.5 , 2 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-108 , {u'cross_streets': u'93rd St & 94th St', u'city': u'New York', u'display_address': [u'2595 Broadway', u'Manhattan Valley', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Manhattan Valley'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'2595 Broadway'], u'coordinate': {u'latitude': 40.7958527, u'longitude': -73.9712372}, u'state_code': u'NY'} ,
1.5 , 3 , Subway , [[u'Sandwiches', u'sandwiches'], [u'Fast Food', u'hotdogs']] , subway-new-york-136 , {u'cross_streets': u'102nd St & 103rd St', u'city': u'New York', u'display_address': [u'2699 Broadway', u'Manhattan Valley', u'New York, NY 10025'], u'geo_accuracy': 8.0, u'neighborhoods': [u'Manhattan Valley'], u'postal_code': u'10025', u'country_code': u'US', u'address': [u'2699 Broadway'], u'coordinate': {u'latitude': 40.7990511506796, u'longitude': -73.9687793701887}, u'state_code': u'NY'} ,
